date,k,k_std,CI95_k,CI95_k2,CI95_k_std,k2,k_7davg,k_std_7davg,CI95_k_7davg,CI95_k2_7davg,CI95_k_std_7davg,k2_7davg
2020-04-08,8.95884792194011,11.3023030220063,,,,,8.82101494875077,11.104890724515458,,,,
2020-04-09,9.191044619659808,11.645238943600623,,,,,8.848102337730568,11.129558619861285,,,,
2020-04-10,8.010994894627943,9.871639787264971,,,,,8.676423990692687,10.879867341528481,,,,
2020-04-11,9.034428736432051,11.870333303718567,,,,,8.7508543211886,11.091202399514746,,,,
2020-04-12,8.231130465120785,9.541618470671098,,,,,8.798488131941413,11.08132298040976,,,,
2020-04-13,8.264076022106952,9.489243422390585,,,,,8.68876741023102,10.772628598254633,,,,
2020-04-14,9.09868895697844,11.144256577670058,,,,,8.684173088123726,10.694947646760314,,,,
2020-04-15,9.025233548468814,11.237243681555409,,,,,8.6936567490564,10.68565345526733,,,,
2020-04-16,9.321998079832422,11.7739146841857,,,,,8.712364386223916,10.704035703922342,,,,
2020-04-17,9.02026380174511,11.360611099601694,,,,,8.856545658669225,10.916745891399016,,,,
2020-04-18,8.047464006673065,10.34592918804323,,,,,8.715550697275084,10.69897387487397,,,,
2020-04-19,7.832423726765082,9.519376969741321,,,,,8.658592591795697,10.695796517598286,,,,
2020-04-20,9.590520874913928,12.214747356249928,,,,,8.848084713625266,11.085154222435335,,,,
2020-04-21,11.13121764776856,14.50017321221694,,,,,9.138445955166713,11.56457088451346,,,,
2020-04-22,10.949251615569612,14.003905436310573,,,,,9.413305679038254,11.95980827804991,,,,
2020-04-23,11.493752439439769,14.689274700597938,,,,,9.723556301839304,12.376288280394517,,,,
2020-04-24,11.5551096372182,14.916242361668044,,,,,10.085677135478317,12.884235603546854,,,,
2020-04-25,10.633180204838386,13.04825026791705,,,,,10.455065163787648,13.270281472100255,,,,
2020-04-26,9.161644260739669,10.389445780408305,,,,,10.644953811498302,13.394577016481254,,,,
2020-04-27,11.758376717197216,14.861130810064621,,,,,10.954647503253058,13.772631795597638,,,,
2020-04-28,11.988457477881258,14.907712673627268,,,,,11.077110336126301,13.830851718656257,,,,
2020-04-29,12.106872138678913,15.31469192028328,,,,,11.242484696570488,14.018106930652356,,,,
2020-04-30,12.986043438671974,16.720815415095007,,,,,11.45566912503223,14.308327032723367,,,,
2020-05-01,9.896293412992492,11.939657894392768,,,,,11.218695378714273,13.883100680255472,,,,
2020-05-02,12.193041844472477,15.963469562590967,,,,,11.441532755804857,14.299560579494601,,,,
2020-05-03,9.78096773592386,11.333752658675126,,,,,11.530007537974027,14.434461562104147,,,,
2020-05-04,12.881412943590863,16.16783856420584,,,,,11.690441284601691,14.621134098410035,,,,
2020-05-05,12.581780544249623,16.483920346364172,,,,,11.775201722654316,14.846306623086738,,,,
2020-05-06,12.54533149878992,15.975348125100371,,,,,11.837838774098744,14.940686080917752,,,,
2020-05-07,12.762928953758236,17.028117480336597,,,,,11.805965276253925,14.984586375952262,,,,
2020-05-08,12.73983961799425,20.181725088292282,,,,,12.212186162682746,16.162024546509336,,,,
2020-05-09,12.030778697156276,25.105610857796,,,,,12.189005713066148,17.46804473153863,,,,
2020-05-10,10.303881714962484,12.23740483970549,,,,,12.263707710071666,17.597137900257252,,,,
2020-05-11,13.109278278343972,17.40120214616756,,,,,12.29625990075068,17.773332697680353,,,,
2020-05-12,13.15725319721587,17.00019616610685,,,,,12.378470279745857,17.84708638621502,,,,
2020-05-13,12.482520622255407,16.40164182506016,,,,,12.369497297383784,17.907985486209277,,,,
2020-05-14,12.398250419919206,17.024357846484328,,,,,12.317400363978209,17.907448395658953,,,,
2020-05-15,13.017355807749336,16.988799952002466,,,,,12.357045533943221,17.451316233331838,,,,
2020-05-16,12.202050243835448,18.253734283614904,,,,,12.381512897754531,16.472476722734537,,,,
2020-05-17,10.359019096935954,14.227858112932564,,,,,12.389389666607883,16.756827190338406,,,,
2020-05-18,13.270851079024926,16.74674087357529,,,,,12.412471495276593,16.663332722825224,,,,
2020-05-19,12.621108546083908,16.258920657527998,,,,,12.335879402257742,16.557436221599673,,,,
2020-05-20,13.888492598085609,19.069374625038186,,,,,12.536732541662056,16.93854090731082,,,,
2020-05-21,12.710264004099406,23.351386121470238,,,,,12.581305910830654,17.842402089451664,,,,
2020-05-22,13.334835352992108,20.555276559789025,,,,,12.626660131579623,18.351898747706887,,,,
2020-05-23,13.045907473479389,20.658070287599873,,,,,12.7472111643859,18.695375319704738,,,,
2020-05-24,10.75532204277615,14.374225680198336,,,,,12.8038258709345,18.716284972171277,,,,
2020-05-25,13.63679484462021,17.9874760009753,,,,,12.856103551733824,18.893532847514138,,,,
2020-05-26,13.185984860887505,17.128535744295135,,,,,12.93680016813434,19.017763574195158,,,,
2020-05-27,13.3136099647536,17.52089094194084,,,,,12.85467407765834,18.796551619466964,,,,
2020-05-28,13.58818154025441,18.1296029078703,,,,,12.980090868537626,18.050582588952686,,,,
2020-05-29,14.239189612672584,21.166507915264955,,,,,13.109284334206263,18.137901354020677,,,,
2020-05-30,13.693994429438366,27.081134213894604,,,,,13.201868185057547,19.05548191491992,,,,
2020-05-31,12.932668699507168,26.497033416688144,,,,,13.512917707447693,20.787311591561327,,,,
2020-06-01,12.933435860938792,25.220373863811936,,,,,13.412437852636062,21.8205827148237,,,,
2020-06-02,13.230065791600726,18.637984796369754,,,,,13.418735128452235,22.03621829369151,,,,
2020-06-03,13.463205183994498,18.86658806010907,,,,,13.440105874058077,22.228460739144108,,,,
2020-06-04,13.626228276154416,18.267122419670443,,,,,13.445541122043792,22.248106383686984,,,,
2020-06-05,13.714126276139476,18.580266613443698,,,,,13.370532073967636,21.878643340569663,,,,
2020-06-06,13.327133788808135,20.589861873649344,,,,,13.318123411020457,20.951318720534626,,,,
2020-06-07,10.577232967482544,15.415033692742147,,,,,12.981632592159798,19.368175902828057,,,,
2020-06-08,13.372387665891694,18.213925977307262,,,,,13.044339992867354,18.36725477618453,,,,
2020-06-09,13.11512684151195,17.761573804291437,,,,,13.027920142854672,18.24205320588763,,,,
2020-06-10,13.88115292867721,18.618648527086403,,,,,13.087626963523633,18.206633272598676,,,,
2020-06-11,13.139679846174,19.81222354771707,,,,,13.018120044955001,18.427362005176768,,,,
2020-06-12,14.735550909193076,23.05705201228989,,,,,13.164037849676944,19.06690277644051,,,,
2020-06-13,13.590172930997271,21.79755173547456,,,,,13.20161486998968,19.239429899558395,,,,
2020-06-14,11.038713113305317,16.09297391425818,,,,,13.267540605107216,19.336278502632116,,,,
2020-06-15,13.540353856760747,18.443831632577773,,,,,13.291535775231369,19.369122167670756,,,,
2020-06-16,13.611434098340066,18.56259518018892,,,,,13.362436811921098,19.483553792798972,,,,
2020-06-17,13.72611169252563,19.1265668436037,,,,,13.340288063899445,19.55611355230144,,,,
2020-06-18,13.397322826844697,18.455116927462665,,,,,13.377094203995258,19.36224117797938,,,,
2020-06-19,14.00004603761592,19.636167431878686,,,,,13.272022079484234,18.873543380777786,,,,
2020-06-20,13.642223910474671,23.38212432624594,,,,,13.279457933695292,19.099910893745122,,,,
2020-06-21,11.751369798669842,19.153613243404898,,,,,13.381266031604511,19.537145083623223,,,,
2020-06-22,13.301519420251724,18.770624281970548,,,,,13.347146826388935,19.583829747822193,,,,
2020-06-23,13.613979982789337,19.22623638112265,,,,,13.347510524167404,19.67863563366987,,,,
2020-06-24,13.560215395525288,18.820515791722176,,,,,13.323811053167352,19.634914054829654,,,,
2020-06-25,13.774113942515688,19.386571318390597,,,,,13.377638355406066,19.767978967819356,,,,
2020-06-26,13.97602832808272,20.494509447715732,,,,,13.374207254044181,19.89059925579608,,,,
2020-06-27,13.535698129534092,21.23582764507901,,,,,13.358989285338383,19.583985444200803,,,,
2020-06-28,11.27438974210122,17.552286034397905,,,,,13.290849277257154,19.35522441434266,,,,
2020-06-29,13.4951551760132,18.385761209430154,,,,,13.318511528080222,19.300243975408318,,,,
2020-06-30,13.366416704506744,18.91258641749919,,,,,13.283145345468421,19.255436837747823,,,,
2020-07-01,13.371629129685276,19.13377958436419,,,,,13.25620445034842,19.300188808125252,,,,
2020-07-02,13.63245569538777,18.97095250970197,,,,,13.235967557901574,19.24081469259831,,,,
2020-07-03,14.2014794777722,20.771049285627395,,,,,13.268174865000072,19.280320383728544,,,,
2020-07-04,14.41926504070702,23.781047321449936,,,,,13.394398709453347,19.643923194638678,,,,
2020-07-05,11.519538040309508,18.23036054932878,,,,,13.429419894911675,19.740790982485944,,,,
2020-07-06,13.870550928145928,19.173188844375108,,,,,13.483047859502065,19.85328064462094,,,,
2020-07-07,14.100347502082398,20.136836697245027,,,,,13.587895116298586,20.028173541727487,,,,
2020-07-08,13.720860999516406,19.855506764520516,,,,,13.63778538341732,20.13127742460696,,,,
2020-07-09,13.8605598983702,19.260309895874386,,,,,13.670371698129093,20.172614194060166,,,,
2020-07-10,14.328971338027497,20.439697847135083,,,,,13.68858482102271,20.12527827427555,,,,
2020-07-11,14.588902324586588,25.235043703733375,,,,,13.71281871871979,20.332992043173185,,,,
2020-07-12,12.496088255979386,21.26454911631965,,,,,13.852325892386915,20.766447552743305,,,,
2020-07-13,13.950161225758947,20.417721460520394,,,,,13.863698792045918,20.944237926478344,,,,
2020-07-14,13.842397829677148,19.624366548963074,,,,,13.826848838845166,20.87102790529521,,,,
2020-07-15,14.094684435160575,19.739232703396375,,,,,13.880252186794333,20.85441732513462,,,,
2020-07-16,14.161441959709528,19.896694172375618,,,,,13.923235338414239,20.945329364634794,,,,
2020-07-17,14.383550337288916,21.11752961875189,,,,,13.931032338308727,21.042162474865766,,,,
2020-07-18,14.750240587918096,24.97968533918971,,,,,13.954080661641798,21.005682708502388,,,,
2020-07-19,13.063632511034394,22.894819929838455,,,,,14.035158412363943,21.238578539005072,,,,
2020-07-20,13.648661725417702,19.92761178576548,,,,,13.992087055172336,21.168562871182946,,,,
2020-07-21,12.505705627546387,19.80538335804561,,,,,13.801131026296515,21.194422415337588,,,,
2020-07-22,13.537882840035625,22.095606158108165,,,,,13.721587941278662,21.531047194582133,,,,
2020-07-23,13.495300552141105,20.463584203530804,,,,,13.626424883054602,21.612031484747156,,,,
2020-07-24,11.200048127471126,16.925732426990262,,,,,13.171638853080633,21.013203314495495,,,,
2020-07-25,11.662513162826595,21.901422215376016,,,,,12.730534935210418,20.57345143966497,,,,
2020-07-26,9.53842666168033,15.869316389639295,,,,,12.226934099588409,19.569808076779374,,,,
2020-07-27,12.044367561997856,18.405455752384576,,,,,11.99774921909986,19.35235721486782,,,,
2020-07-28,12.408398172136872,18.696823516222885,,,,,11.983848154041358,19.193991523178855,,,,
2020-07-29,12.988224457536903,19.856871934250105,,,,,11.905325527970112,18.874172348341993,,,,
2020-07-30,13.079146198413412,19.505297042946562,,,,,11.845874906009014,18.737274182544244,,,,
2020-07-31,13.150883279846624,20.063986582476208,,,,,12.124565642062654,19.185596204756518,,,,
2020-08-01,13.347559047822756,24.04282885305112,,,,,12.365286482776392,19.49151143871011,,,,
2020-08-02,11.005123959255096,16.97040681672131,,,,,12.574814668144217,19.648810071150393,,,,
2020-08-03,13.165585508124073,19.065195755885927,,,,,12.734988660447963,19.74305864307916,,,,
2020-08-04,13.285847003896434,19.53404287127499,,,,,12.86033849355647,19.862661408086606,,,,
2020-08-05,13.04421779360304,19.37102262277501,,,,,12.86833754156592,19.79325436359016,,,,
2020-08-06,12.937135077563378,19.16697345981214,,,,,12.848050238587344,19.744922423142388,,,,
2020-08-07,12.632574100440465,18.896074619318323,,,,,12.77400607010075,19.57807785697697,,,,
2020-08-08,12.856019877384249,21.973806894373244,,,,,12.703786188609532,19.282503291451565,,,,
2020-08-09,10.510560218851676,16.937820261289538,,,,,12.633134225694759,19.277848069247025,,,,
2020-08-10,12.431983877998434,17.72827458543137,,,,,12.528333992819668,19.086859330610658,,,,
2020-08-11,12.219099004795314,17.44304099032546,,,,,12.375941421519508,18.788144776189295,,,,
2020-08-12,12.38115874154971,18.28262606129919,,,,,12.281218699797604,18.632659553121325,,,,
2020-08-13,12.696059121688146,17.831125199699095,,,,,12.246779277529713,18.44182408739089,,,,
2020-08-14,13.533754766848569,19.718691022499158,,,,,12.375519372730869,18.559340716416724,,,,
2020-08-15,13.783217529662682,24.137249138518968,,,,,12.50797618019922,18.86840389415183,,,,
2020-08-16,10.992704948691548,16.8897058159289,,,,,12.57685399874777,18.86153040195745,,,,
2020-08-17,12.77434132377191,18.305347385139115,,,,,12.625762205286842,18.94396937334427,,,,
2020-08-18,13.09002629669614,19.075974965274195,,,,,12.750180389844102,19.1772456554798,,,,
2020-08-19,13.22807480791477,19.897590567824757,,,,,12.871168399324825,19.407954870697743,,,,
2020-08-20,12.739975863283991,19.3531103340243,,,,,12.877442219552801,19.625381318458487,,,,
2020-08-21,12.867767611611937,19.166887167713774,,,,,12.78230119737614,19.546552196346287,,,,
2020-08-22,13.73451399158876,24.569530512887855,,,,,12.775343549079864,19.608306678398982,,,,
2020-08-23,11.091580132370703,18.729556513163303,,,,,12.789468575319745,19.871142492289614,,,,
2020-08-24,12.916872603473864,18.946922852803606,,,,,12.809830186705737,19.9627961305274,,,,
2020-08-25,13.217383426271246,19.28173694661481,,,,,12.828024062359324,19.992190699290344,,,,
2020-08-26,13.165491032973028,19.74362694912983,,,,,12.819083523081932,19.97019589661964,,,,
2020-08-27,13.415663225620946,19.388787478735583,,,,,12.91561028913007,19.975292631578395,,,,
2020-08-28,13.362096733652816,19.504405849490617,,,,,12.98622873513591,20.023509586117942,,,,
2020-08-29,14.344492338019526,27.27547921717658,,,,,13.073368498911734,20.410073686730616,,,,
2020-08-30,10.904300690373711,17.270846713498788,,,,,13.046614292912164,20.20168657249283,,,,
2020-08-31,13.227985026073965,19.3947608881618,,,,,13.091058924712176,20.26566343468686,,,,
2020-09-01,13.843299883605606,20.624111427409602,,,,,13.180475561474227,20.457431217657547,,,,
2020-09-02,13.481355933174074,24.9785192433937,,,,,13.225599118645805,21.205272973980954,,,,
2020-09-03,13.758710445736572,21.471602027839566,,,,,13.27460586437661,21.502817909567234,,,,
2020-09-04,14.442246744768504,25.436799176301133,,,,,13.428913008821707,22.350302670540167,,,,
2020-09-05,15.682653943543896,36.645418883205515,,,,,13.620078952468047,23.688865479972872,,,,
2020-09-06,12.065244694338778,28.042396672379343,,,,,13.785928095891625,25.227658331241525,,,,
2020-09-07,13.71938601232547,21.974773199598435,,,,,13.856128236784699,25.59623151858961,,,,
2020-09-08,13.79717807134153,22.275954394401133,,,,,13.849539406461261,25.832209085302686,,,,
2020-09-09,13.049346438237706,21.459324694459568,,,,,13.787823764327495,25.329467006883526,,,,
2020-09-10,11.491825016608948,18.425668524901603,,,,,13.46398298873783,24.894333649320963,,,,
2020-09-11,11.97713980832734,19.166602416613603,,,,,13.111824854960526,23.998591255079884,,,,
2020-09-12,12.893526863030884,28.00651001048058,,,,,12.713378129172952,22.764461416119183,,,,
2020-09-13,10.572989728319138,24.91897111200971,,,,,12.500198848313003,22.318257764637803,,,,
2020-09-14,12.053761281259863,35.95276559791045,,,,,12.262252458160773,24.31511382153952,,,,
2020-09-15,12.091900678515929,19.169096023162144,,,,,12.01864140204283,23.87127691136252,,,,
2020-09-16,12.344662101878784,18.568452141997945,,,,,11.917972211134412,23.458295118153718,,,,
2020-09-17,12.629766388106423,18.95780109316108,,,,,12.08053526420548,23.5343140564765,,,,
2020-09-18,13.61716123108853,22.46855360885057,,,,,12.314824038885648,24.00602136965321,,,,
2020-09-19,15.179446371235542,40.87109801531168,,,,,12.641383968629173,25.843819656057658,,,,
2020-09-20,12.099174801349449,36.29734783277351,,,,,12.859410407633504,27.469302044738193,,,,
2020-09-21,12.9399928102771,21.12662822514811,,,,,12.986014911778822,25.35128242005786,,,,
2020-09-22,12.992981174583456,19.02314209989629,,,,,13.114740696931326,25.33043185959131,,,,
2020-09-23,12.944763445382362,20.540936636695697,,,,,13.200469460288982,25.61221535883385,,,,
2020-09-24,12.235531042156325,18.520700096578064,,,,,13.144150125153255,25.549772359321988,,,,
2020-09-25,13.61666453944152,21.97744043583696,,,,,13.14407916920368,25.479613334605762,,,,
2020-09-26,14.985673020337831,42.249003984804126,,,,,13.116397261932576,25.676457044533247,,,,
2020-09-27,11.471537068308692,32.98370987457131,,,,,13.02673472864104,25.203080193361508,,,,
2020-09-28,13.358343703850908,19.43298273901269,,,,,13.086499142008728,24.961130838199303,,,,
2020-09-29,13.35925599479217,19.453073129354728,,,,,13.138824116324258,25.02254955669337,,,,
2020-09-30,13.542524729173593,18.982287348576612,,,,,13.22421858543729,24.799885372676354,,,,
2020-10-01,14.156468638716513,20.125730324103387,,,,,13.498638242088745,25.029175405179974,,,,
2020-10-02,15.63034759578388,24.592790293174588,,,,,13.786307250137655,25.40279681337106,,,,
2020-10-03,14.50397395209446,57.1963247485811,,,,,13.71749309753146,27.538128351053484,,,,
2020-10-04,12.244646441856952,25.68622626940075,,,,,13.82793729375264,26.49563069317198,,,,
2020-10-05,14.014580985229612,20.530530855100366,,,,,13.921685476806742,26.652423281184504,,,,
2020-10-06,13.919727625244972,21.419131829862447,,,,,14.001752852585712,26.93328880982846,,,,
2020-10-07,13.788322156111493,19.789684481906797,,,,,14.036866770719698,27.048631257447063,,,,
2020-10-08,14.259609797004124,22.936662630904202,,,,,14.051601221903642,27.450193015561464,,,,
2020-10-09,14.248577381331613,21.70305640931851,,,,,13.854205476981889,27.03737388929631,,,,
2020-10-10,15.643613848165169,35.802185516756545,,,,,14.017011176420564,23.981068284749945,,,,
2020-10-11,11.386024245321076,21.06392479612887,,,,,13.894350862629722,23.32073950285396,,,,
2020-10-12,13.478855847355964,20.490173907680855,,,,,13.817818700076344,23.314974224651174,,,,
2020-10-13,13.638448435055947,18.781687018575205,,,,,13.777635958620769,22.938196394467287,,,,
2020-10-14,14.451626676363825,19.430714658264368,,,,,13.872393747228244,22.88691499108979,,,,
2020-10-15,14.764526239733966,19.986533896982497,,,,,13.944524667618223,22.46546802910098,,,,
2020-10-16,15.299099728182483,27.17957603865361,,,,,14.09459928859692,23.247827976148848,,,,
2020-10-17,15.48016020562116,35.11598409057808,,,,,14.071248768233488,23.1497992009805,,,,
2020-10-18,12.111379927278266,21.491260620456227,,,,,14.174871008513088,23.210847175884407,,,,
2020-10-19,14.366346376689034,22.161165724266628,,,,,14.301655369846383,23.44956029253952,,,,
2020-10-20,13.69700828234639,19.146323412306632,,,,,14.310021062316448,23.501651205929722,,,,
2020-10-21,13.769581018689122,19.349102278265615,,,,,14.212585968362918,23.489992294501324,,,,
2020-10-22,14.006785400808972,19.720085674225132,,,,,14.104337277087918,23.451928262678848,,,,
2020-10-23,14.275210564940052,18.541846825545605,,,,,13.958067396624713,22.217966946520562,,,,
2020-10-24,14.41694802245124,26.78231758527088,,,,,13.806179941886155,21.027443160048104,,,,
2020-10-25,11.87246080698987,18.869121175690058,,,,,13.772048638987812,20.652851810795795,,,,
2020-10-26,14.280432562510612,18.765885400119764,,,,,13.759775236962323,20.167811764489098,,,,
2020-10-27,13.968360491578563,18.35329962928332,,,,,13.798539838281204,20.054522652628627,,,,
2020-10-28,13.41727017126472,17.977133612186876,,,,,13.748209717220575,19.85852712890309,,,,
2020-10-29,13.97129595730678,18.495653484140277,,,,,13.743139796720262,19.683608244605256,,,,
2020-10-30,14.748096009655455,19.965643874163725,,,,,13.810694860251035,19.887007822979268,,,,
2020-10-31,12.98974856289441,18.980474198275214,,,,,13.606809223171485,18.77245876769418,,,,
2020-11-01,10.971808449335583,15.384750544051613,,,,,13.478144600649445,18.27469153460297,,,,
2020-11-02,13.1241167277177,17.12168270802362,,,,,13.31295662425046,18.03980543573209,,,,
2020-11-03,13.184612700421091,17.28366029294573,,,,,13.200992654085107,17.886999816255294,,,,
2020-11-04,13.200217699745464,17.46552547825121,,,,,13.169985158153782,17.81391293997877,,,,
2020-11-05,13.31281493012035,17.109033053408623,,,,,13.075916439984294,17.615824307017103,,,,
2020-11-06,13.0843662728736,17.030998474619125,,,,,12.838240763301172,17.196589249939304,,,,
2020-11-07,12.484376755916086,18.953593018110357,,,,,12.766044790875696,17.192749081344324,,,,
2020-11-08,10.073773089996632,11.893002503159476,,,,,12.637754025255846,16.693927932645447,,,,
2020-11-09,13.355961647056022,17.981194423842318,,,,,12.670874728018463,16.816715320619547,,,,
2020-11-10,13.112896416420329,17.139861091807365,,,,,12.660629544589781,16.796172577599783,,,,
2020-11-11,12.4792265639037,16.90562161201149,,,,,12.557630810898104,16.716186310994107,,,,
2020-11-12,13.004359254850527,17.511882233081543,,,,,12.513565714430985,16.773736193804528,,,,
2020-11-13,13.1473625118459,16.55993682437691,,,,,12.522565177141315,16.706441672341352,,,,
2020-11-14,12.301933242810223,16.397491137641673,,,,,12.496501818126191,16.34128426084583,,,,
2020-11-15,10.00367757679512,11.989003088020596,,,,,12.486488173383119,16.3549986301117,,,,
2020-11-16,13.228291876153833,17.977306312725734,,,,,12.468249634682804,16.354443185666472,,,,
2020-11-17,13.362902542268392,18.417146394311626,,,,,12.503964795518243,16.536912514595652,,,,
2020-11-18,12.976104624806698,18.38278816039515,,,,,12.574947375647241,16.74793630722189,,,,
2020-11-19,13.667715783575238,18.129331484130137,,,,,12.669712594036485,16.836143343085975,,,,
2020-11-20,13.905251602396824,18.008317737523733,,,,,12.777982464115189,17.04305490210695,,,,
2020-11-21,13.295783237713138,18.53277480128209,,,,,12.919961034815605,17.348095425484154,,,,
2020-11-22,10.25789537749178,12.205067531080852,,,,,12.956277863486559,17.378961774492762,,,,
2020-11-23,13.883153442704677,18.36428713726163,,,,,13.049829515850963,17.43424474942646,,,,
2020-11-24,13.0189577771393,18.065328124166854,,,,,13.00069454940395,17.383984996548634,,,,
2020-11-25,13.343766638260307,18.359422435846525,,,,,13.053217694183038,17.380647035898836,,,,
2020-11-26,13.781248756452182,19.34537076087811,,,,,13.069436690308317,17.554366932577114,,,,
2020-11-27,14.335521630223374,20.215222925595338,,,,,13.13090383714068,17.86963910230163,,,,
2020-11-28,13.68668289800866,20.204792746584207,,,,,13.186746645754326,18.108498808773362,,,,
2020-11-29,10.379237644738229,12.716808421875387,,,,,13.204081255360961,18.18160465031544,,,,
2020-11-30,14.142647261534425,18.832291777622483,,,,,13.241151800908069,18.248462456081274,,,,
2020-12-01,13.931649292349386,18.646344838314548,,,,,13.371536303080939,18.331464843816658,,,,
2020-12-02,13.122754831938169,17.81215403173819,,,,,13.339963187892062,18.253283643229754,,,,
2020-12-03,13.714613371646887,18.529627597929025,,,,,13.33044384720559,18.136748905665595,,,,
2020-12-04,14.312407370960424,18.874300104581465,,,,,13.327141810168026,17.945188502663616,,,,
2020-12-05,13.805261120329671,19.759724806922964,,,,,13.344081556213883,17.881607368426295,,,,
2020-12-06,10.528998746233174,12.65969178666624,,,,,13.365475999284593,17.8734478491107,,,,
2020-12-07,13.861929533767915,18.428051366786697,,,,,13.325373466746516,17.815699218991305,,,,
2020-12-08,14.05819265007005,18.38966038778373,,,,,13.343451089278043,17.779030011772615,,,,
