date,CI95_k_Saarland,CI95_k_Sachsen,CI95_k_Hessen,CI95_k_Brandenburg,CI95_k_Nordrhein-Westfalen,CI95_k_Bremen,CI95_k_Hamburg,CI95_k_Mecklenburg-Vorpommern,CI95_k_Baden-Wuerttemberg,CI95_k_Berlin,CI95_k_Thueringen,CI95_k_Rheinland-Pfalz,CI95_k_Sachsen-Anhalt,CI95_k_Niedersachsen,CI95_k_Bayern,CI95_k_Schleswig-Holstein,CI95_k_std_Schleswig-Holstein,CI95_k_std_Hamburg,CI95_k_std_Niedersachsen,CI95_k_std_Bremen,CI95_k_std_Nordrhein-Westfalen,CI95_k_std_Hessen,CI95_k_std_Rheinland-Pfalz,CI95_k_std_Baden-Wuerttemberg,CI95_k_std_Bayern,CI95_k_std_Saarland,CI95_k_std_Berlin,CI95_k_std_Brandenburg,CI95_k_std_Mecklenburg-Vorpommern,CI95_k_std_Sachsen,CI95_k_std_Sachsen-Anhalt,CI95_k_std_Thueringen,k_Schleswig-Holstein,k_Hamburg,k_Niedersachsen,k_Bremen,k_Nordrhein-Westfalen,k_Hessen,k_Rheinland-Pfalz,k_Baden-Wuerttemberg,k_Bayern,k_Saarland,k_Berlin,k_Brandenburg,k_Mecklenburg-Vorpommern,k_Sachsen,k_Sachsen-Anhalt,k_Thueringen,k_std_Schleswig-Holstein,k_std_Hamburg,k_std_Niedersachsen,k_std_Bremen,k_std_Nordrhein-Westfalen,k_std_Hessen,k_std_Rheinland-Pfalz,k_std_Baden-Wuerttemberg,k_std_Bayern,k_std_Saarland,k_std_Berlin,k_std_Brandenburg,k_std_Mecklenburg-Vorpommern,k_std_Sachsen,k_std_Sachsen-Anhalt,k_std_Thueringen,CI95_k_Saarland_7davg,CI95_k_Sachsen_7davg,CI95_k_Hessen_7davg,CI95_k_Brandenburg_7davg,CI95_k_Nordrhein-Westfalen_7davg,CI95_k_Bremen_7davg,CI95_k_Hamburg_7davg,CI95_k_Mecklenburg-Vorpommern_7davg,CI95_k_Baden-Wuerttemberg_7davg,CI95_k_Berlin_7davg,CI95_k_Thueringen_7davg,CI95_k_Rheinland-Pfalz_7davg,CI95_k_Sachsen-Anhalt_7davg,CI95_k_Niedersachsen_7davg,CI95_k_Bayern_7davg,CI95_k_Schleswig-Holstein_7davg,CI95_k_std_Schleswig-Holstein_7davg,CI95_k_std_Hamburg_7davg,CI95_k_std_Niedersachsen_7davg,CI95_k_std_Bremen_7davg,CI95_k_std_Nordrhein-Westfalen_7davg,CI95_k_std_Hessen_7davg,CI95_k_std_Rheinland-Pfalz_7davg,CI95_k_std_Baden-Wuerttemberg_7davg,CI95_k_std_Bayern_7davg,CI95_k_std_Saarland_7davg,CI95_k_std_Berlin_7davg,CI95_k_std_Brandenburg_7davg,CI95_k_std_Mecklenburg-Vorpommern_7davg,CI95_k_std_Sachsen_7davg,CI95_k_std_Sachsen-Anhalt_7davg,CI95_k_std_Thueringen_7davg,k_Schleswig-Holstein_7davg,k_Hamburg_7davg,k_Niedersachsen_7davg,k_Bremen_7davg,k_Nordrhein-Westfalen_7davg,k_Hessen_7davg,k_Rheinland-Pfalz_7davg,k_Baden-Wuerttemberg_7davg,k_Bayern_7davg,k_Saarland_7davg,k_Berlin_7davg,k_Brandenburg_7davg,k_Mecklenburg-Vorpommern_7davg,k_Sachsen_7davg,k_Sachsen-Anhalt_7davg,k_Thueringen_7davg,k_std_Schleswig-Holstein_7davg,k_std_Hamburg_7davg,k_std_Niedersachsen_7davg,k_std_Bremen_7davg,k_std_Nordrhein-Westfalen_7davg,k_std_Hessen_7davg,k_std_Rheinland-Pfalz_7davg,k_std_Baden-Wuerttemberg_7davg,k_std_Bayern_7davg,k_std_Saarland_7davg,k_std_Berlin_7davg,k_std_Brandenburg_7davg,k_std_Mecklenburg-Vorpommern_7davg,k_std_Sachsen_7davg,k_std_Sachsen-Anhalt_7davg,k_std_Thueringen_7davg
2021-04-16,1.5093124,0.37095335,0.4439116,0.40425766,0.207158,1.5069393,1.6888957,0.4713611,0.31362998,1.1277895,0.46521258,0.6047149,0.38600942,0.25788206,0.37231264,0.39551586,11.071078169157992,52.623858377860394,7.654593403503552,47.237779444850226,6.372152031571265,13.625365535981814,23.767569606471053,10.345213203572422,13.858318927035146,52.904433754070396,26.255018357432537,11.692969029552511,17.509276135548333,9.268253465405266,10.211445632584217,12.64061162033426,8.116496,16.23908,8.417813,11.557331,9.343719,10.189623,10.911413,9.696496,10.926106,12.568088,17.652988,7.780798,8.026189,9.614412,8.226169,8.937833,11.237233016028101,22.531552920525474,11.020654804577449,14.722526048632755,11.950811817279275,15.271399691854445,11.532248414793361,12.574739618522205,13.093225687849959,15.348096805884955,30.472776389210352,10.356179671366077,13.599059914930702,13.297381428045297,10.12480843567161,11.049084267462394,1.5041945714285716,0.36173917714285714,0.45592451857142857,0.4033809771428571,0.20855030428571428,1.5615896,1.7073760857142857,0.45230825571428573,0.3179235242857143,1.0939380571428572,0.46142103,0.6068313857142857,0.3918683471428572,0.26054734,0.3801791271428572,0.3929019285714285,11.792556998722619,56.61194569292136,7.928466637030804,50.609440697547896,6.624266329681892,14.539219874558038,25.08534046395815,10.400278553338353,13.26879752639465,61.10786052073126,29.178805465162664,12.21922764778017,13.294220129011961,9.759032578117289,10.316374660902605,13.653158134347576,8.131603357142856,16.367095142857146,8.526902642857143,12.196497714285714,9.370041571428573,10.347650142857145,10.7264175,9.81944242857143,11.110015714285714,12.230779285714288,17.011941714285715,7.657789928571428,7.950486700000001,9.267361642857143,8.240331871428571,8.704446642857143,10.2317470966148,21.27241661640954,10.843235585671863,14.459173394006202,11.697147294660768,16.395382524670843,11.523397980034835,13.077170840189808,14.60303814374152,13.966028843501364,26.30790088310376,10.168297995329665,10.519167875307646,12.147310230985836,10.735539739135799,10.321490453511462
2021-04-17,1.5228242,0.37062863,0.47576126,0.43624848,0.21204668,1.4996939,1.6808926,0.44009688,0.32800287,1.1226296,0.45934367,0.61138886,0.39332634,0.2607872,0.38176313,0.39402196,11.726750695956609,65.4529724549633,8.767772030307635,50.628266476275485,7.21849657162002,14.801294225498204,23.372753505107514,10.807746862131424,14.350745194751832,45.751745267803656,29.93214483134773,12.412001661949901,14.391957807904843,10.150163862474841,10.768492518619752,15.244120417772926,7.5585303,15.22377,8.103884,10.495658,9.18568,10.270249,10.3111925,9.765824,10.520265,10.550755,16.429232,7.7094693,7.057171,8.956424,7.5975513,8.130785,10.394317749592288,17.530632249681695,9.581337152949164,14.533158307502468,11.228437647879602,18.257539647029716,12.41148510787866,13.421346711389585,13.814402731313251,21.898836159648873,25.306390536964688,12.177307635694627,8.236271856314907,11.979327427996616,10.641457894895563,8.975768026944824,1.5167334714285714,0.3627327571428572,0.4554145442857143,0.40688906,0.20926258,1.5545836285714285,1.7035243142857142,0.4525339185714286,0.3192282628571429,1.0976700285714285,0.46035531571428573,0.608852737142857,0.3908759885714286,0.2599356914285714,0.3807798885714286,0.39230788000000005,11.749000493979635,57.21772664035926,7.995857615500727,49.84058194187744,6.6449334257054105,14.328987920257168,24.77140503764243,10.485589273844287,13.445806434719769,54.84049850747706,29.04276517026985,12.169259723993694,13.349111329672747,9.744304957938356,10.362774209274011,13.890513274721842,8.037113971428571,16.24262214285714,8.459347214285716,12.007131,9.379654285714285,10.281363142857144,10.74544442857143,9.840467571428572,11.084964714285716,12.12847242857143,17.016316142857143,7.680063328571429,7.871024942857143,9.246404642857142,8.190629699999999,8.653891357142857,10.283949428938685,21.019980217042416,10.675285524403417,14.75093967141901,11.789250489234997,16.276610108525606,11.780823002332482,13.018235966611822,14.445510690317098,15.94121006926676,26.21532421112666,10.449263944863242,10.541383530295724,12.18044477502021,10.568856804357093,10.099750173760674
2021-04-18,1.6236844,0.35486773,0.4627229,0.40891057,0.20561995,1.4549384,1.6260247,0.44291276,0.32326987,1.0591516,0.44565898,0.59998083,0.38109165,0.2598947,0.38456726,0.38624093,12.60464342501507,62.19334263451083,8.59285192336805,57.843333748009364,7.829696403757229,15.20733440622723,25.23005406379327,11.209898359877394,15.106765870532511,54.16368739840435,40.94424022730478,13.046134174941617,14.408142355539063,11.257352118162283,11.905573649107366,19.87384666886786,7.3310585,13.386747,7.849349,9.595021,8.508737,9.5395565,9.422424,9.112463,10.308821,12.001002,15.159043,6.823145,7.093635,8.143428,7.1806173,7.8440843,9.248263522865859,18.494667094542983,9.855241650845604,11.737365262014512,9.497782286694141,15.279154299678558,11.381676364324546,12.647274799491866,13.180278306181627,18.698978835445427,15.687822041984605,9.603328610264255,8.213203779103804,10.061416080647893,9.009625050944306,6.304115349419441,1.547511642857143,0.36387463000000003,0.45224042285714283,0.40910872428571426,0.20903170142857144,1.5279997,1.6862204571428572,0.4552793771428572,0.3207087357142857,1.0966514,0.45953567428571424,0.607821212857143,0.3910857328571429,0.26010262285714286,0.3813300471428572,0.39330073571428564,11.45480091482822,56.76997910208728,7.938688765338914,51.04620922425149,6.67381284360779,14.254992524632561,22.89978316052512,10.447424842481368,13.65395825147915,51.50152328081531,30.164158596642114,12.186679933675391,13.3921178086984,9.897531082827857,10.4527311767111,14.329204138841488,8.026051828571429,15.98414757142857,8.447448785714286,11.702736428571429,9.352482,10.188182071428571,10.635758214285714,9.841171000000001,11.05031142857143,12.432206142857142,16.942955285714284,7.684415614285714,7.909468571428571,9.239303642857143,8.160120085714286,8.6195784,10.554171429370205,20.93228228318097,10.740629515276407,14.139306431213114,11.745699889205545,15.647649069358375,12.413653346901684,13.187439092357645,14.245366833396346,17.232345071596512,25.43237545657518,10.529868115843268,10.590224284952496,12.001076837974894,10.53277486413697,9.879266339286938
2021-04-19,1.5359722,0.37013215,0.46652925,0.39244333,0.20821732,1.5968406,1.6335484,0.442981,0.3234547,1.1344099,0.4445898,0.5992939,0.3893916,0.25881886,0.3758443,0.38694164,11.286422331565538,65.61062609254122,7.847351564148261,44.76895111521385,6.488325874559171,13.825145665626042,22.64541240611135,10.183220198009009,14.08211765170016,45.0201982125849,29.915009299002982,12.028780013898496,12.594156201664676,9.387749266913456,9.660246479827185,14.207899138180965,7.8614755,15.985636,8.515694,12.180964,9.354618,10.652884,10.57294,9.893182,10.988404,12.025168,17.13491,7.308408,7.615161,9.565409,8.005504,8.217407,10.721906178399237,16.06950896887618,10.566997751320855,19.184834863408756,12.171282355912133,17.78121599210369,12.147406389923736,13.868797753685861,13.281199357347212,20.843568516591397,32.044052565771075,9.406516473212813,9.278124808789704,12.712133389187553,11.424519236009541,9.173335555242106,1.5391234285714286,0.36503873428571426,0.45475180142857147,0.4068058,0.20901378285714287,1.521523842857143,1.6839576285714286,0.4545983628571429,0.3212732642857143,1.103779242857143,0.4584089257142857,0.6049304128571429,0.39103705714285714,0.25959542428571425,0.38084236571428576,0.3913469842857143,11.435415464736634,57.62604021220942,7.95582552429462,51.02111857717067,6.704748988939381,14.25035123081173,22.957306488275453,10.460965883785533,13.843562752575638,50.08660374419036,30.498388953898967,12.1062420009082,13.482791366501939,9.871529727587232,10.39054876194669,14.309858633136074,7.920122614285715,15.949944,8.389969214285715,11.541326571428572,9.319369142857141,10.23569592857143,10.520846642857142,9.804697571428571,11.017031857142857,12.164916428571429,16.857703285714287,7.6143320999999995,7.829730285714286,9.253598785714285,8.104909514285714,8.53507097142857,10.542393550454223,20.63987577057327,10.701163528732012,14.3162176118109,11.733757464623158,15.799943908306263,12.32604789227588,13.26234844412912,13.992346336897969,17.964391902193434,26.494240616417677,10.19308634310241,10.427497173179672,12.061427539510806,10.646558396419847,9.900226763599992
2021-04-20,1.5254788,0.34917867,0.4448741,0.39995807,0.20412554,1.5362486,1.678327,0.43839437,0.31824586,1.0306216,0.45917955,0.6080439,0.37890574,0.25868285,0.37791672,0.39012805,11.070395921086929,54.70827818271525,7.666128545378157,43.42288591404408,6.62007847489679,13.525941689469274,21.136135179998934,10.156637105659227,13.473422071365473,40.68271684498087,30.021026636826708,11.23134882889652,12.52277754261094,10.183373692407091,10.46174727026928,13.349463667026328,7.9629855,16.40818,8.486061,11.097052,9.2206545,10.10148,10.917509,9.640106,11.0719185,11.31924,16.388655,7.304687,7.558761,8.915164,7.6816845,8.783352,10.932562033799432,20.342664044470677,10.873485243337345,18.378855308534533,11.102226644446858,15.287301873298636,13.361075413924098,14.21505588884778,14.553781269461409,24.36247085953147,20.899897695326523,11.122394082483321,9.23413130716696,10.659977631258707,10.041780770713666,10.523230740992425,1.5467993571428573,0.3629620728571429,0.4532689642857143,0.40557156142857137,0.20847740571428572,1.5265392,1.6813719142857144,0.45185494,0.32155813714285714,1.0981814857142855,0.4577491442857143,0.6067021557142857,0.3882839685714286,0.2595174157142857,0.37903769428571427,0.39080059142857143,11.378116319358616,56.72277666123106,7.957083709623796,49.44637151508216,6.7296263093655275,14.277147145369147,22.72448753316801,10.454515728332838,13.956233668930212,49.096181534613564,30.89518626617718,12.091382364956209,13.491245216979621,9.97306770388901,10.409313940584282,14.359073954283332,7.8602598285714285,15.840428571428573,8.374912642857144,11.429809285714287,9.2731605,10.172341785714284,10.572493642857143,9.779781714285715,10.906216071428572,12.115665714285713,16.801382,7.509863242857143,7.710942714285714,9.1601695,7.956967014285715,8.502120042857143,10.645704414809728,20.90874365252208,10.661045344708153,15.222125558560332,11.640294803341709,15.573190141226915,12.474560111689879,13.351972783145415,13.814785113562747,19.007744941160734,25.6961013855484,10.205419130465955,10.276922529617197,11.814447203913131,10.49703186239094,9.87896813834897
2021-04-21,1.4423407,0.36019638,0.45921612,0.3992789,0.20544739,1.5217595,1.6359546,0.45723018,0.3237158,1.119841,0.46188897,0.6129185,0.38848272,0.25664645,0.36554128,0.3976646,11.107950863644511,61.91345414293884,7.511793151327164,54.71217360384144,6.6769105727653795,14.194686791228655,20.964947508883508,10.144304279189226,13.475143003628213,43.18804969871662,28.0172184871614,11.659405267663487,11.86790729019468,9.812675175443259,10.06592873455793,12.769987246142119,8.161519,15.555301,8.244794,11.754479,9.274975,10.476371,10.908735,9.896686,10.303398,10.674934,17.481365,7.524411,7.8722425,9.153409,7.9184217,8.643256,11.343133678894866,18.55408543786468,11.193862843420943,12.103971325831244,11.110085988320478,16.520737422583927,13.778015397414281,14.109622552432295,13.759994050571896,18.899124248349022,28.819234972942553,9.909340584021976,11.144588191941807,11.732948537221878,10.750240580786214,11.070580707397061,1.525214914285714,0.36405127000000004,0.4557720271428572,0.4063435642857143,0.20779162285714284,1.5240265714285715,1.668560085714286,0.45153597000000006,0.3224870442857143,1.1010850857142855,0.45821984285714285,0.6068446414285714,0.38674518142857145,0.2589982714285714,0.37793053000000004,0.39117922,11.431299770696844,58.48254046941867,7.933247721018936,50.661256934822454,6.793012085375935,14.219951911827238,22.754436868417,10.425668685050583,13.942309518489774,47.512107780997795,30.658089965247388,11.986743764862732,13.508762061514188,9.898896780936026,10.40125917820583,14.342378411232959,7.864451685714286,15.653918142857142,8.31673457142857,11.397766285714285,9.225973357142859,10.184935071428571,10.592865071428571,9.768628571428573,10.808456214285714,11.67946542857143,16.844787285714286,7.486471671428572,7.645851785714285,9.148932785714285,7.838722685714286,8.495095471428572,10.610823173206608,20.098999649830386,10.666673039703273,14.62562881122949,11.416753254353907,16.007455549108155,12.432315955499778,13.565239079545814,13.830160741001167,19.421468013891396,25.863827956676577,10.334471021577317,10.297919620163087,12.008261688865561,10.455378793765636,9.899306251515187
2021-04-22,1.5135678,0.35602343,0.43288818,0.38586965,0.19861433,1.3790427,1.6462635,0.43317458,0.31011003,1.0854425,0.4479861,0.579368,0.37206772,0.24745385,0.36166525,0.37751648,11.098415800698126,51.97748994860908,7.8884412012152305,69.91668858945137,6.375786513218966,14.201897191693941,22.381864742949208,9.919185917469775,13.535165422413538,43.239460574070534,27.85316059964543,10.658556597711046,10.935177727272327,9.272522475432813,9.867478534280956,12.779086651218025,7.787319,15.787561,8.121994,10.379727,8.924471,10.0259905,10.379231,9.3091545,10.441323,11.8506565,17.271551,7.171559,7.396741,9.050826,7.629549,8.487633,10.145602868654922,22.60702355136571,9.721159986897346,7.972039115852354,11.164346537313278,13.913962859132898,11.410924896126474,13.797174034788618,12.84641517634842,22.176143358722356,27.45919393083087,10.704305190468927,10.78312568539053,13.02476908326209,10.267238261074397,10.508753496894007,1.5247400714285715,0.36171147714285706,0.4551290585714286,0.40385238,0.20588988714285716,1.4993518571428572,1.6557009285714286,0.44659298142857146,0.3200613014285714,1.0971265285714284,0.45483709285714286,0.6022441271428571,0.38418217,0.2571665671428572,0.3742300828571428,0.3897185028571428,11.42366531530354,59.211431690591276,7.989847402749722,52.64715412738369,6.797349491769831,14.197380786532165,22.78553385904498,10.395172275129783,13.983096877346696,46.42147025009019,30.419688348388796,11.818456510659084,13.461342151533554,9.90458429374843,10.420130402749527,14.409287915648926,7.825626257142858,15.512325,8.248512714285715,11.008604571428572,9.116122071428572,10.179450571428571,10.4890635,9.616273071428571,10.651462214285713,11.569977642857143,16.788249142857143,7.374639614285714,7.517128642857143,9.057010285714286,7.748499542857142,8.434907185714286,10.57471700689067,19.447162038189628,10.401819919049816,14.090392890253804,11.174996182549394,16.044473112240265,12.28897599776931,13.519144479879744,13.504185225581967,20.318174112024785,25.81276687614724,10.468481749644571,10.069786506234058,11.923993368231434,10.322810032870757,9.657838306336036
2021-04-23,1.5467236,0.35244727,0.43385693,0.38554028,0.20265143,1.4070468,1.7638786,0.453679,0.30963928,1.0391921,0.45156604,0.5921381,0.39072406,0.25586668,0.35762203,0.3859811,10.372622976700809,52.385711956937804,7.323002377517765,46.85064676892971,6.329910958103492,13.636224166396953,19.466416882933473,10.060834168007771,13.45094642286244,46.015196292225355,27.03334564417902,11.491961393554167,11.836378992868804,9.736547125235257,9.814104695268924,13.248823313368765,8.0605755,17.939178,8.498938,10.144351,9.292514,9.774552,10.447062,9.447422,10.256933,12.733193,16.121912,7.313323,7.6405997,9.325179,8.237334,8.783877,11.265198494937861,24.0695761858729,11.52202710455196,13.441051026361704,11.548348720933395,15.595498433643472,14.314904417088366,13.236513312199024,12.884689758809872,18.853028730405946,25.889802482579118,9.95231763508385,12.672541992727998,11.207774040036094,11.185574652054493,10.072293694462797,1.5300845285714286,0.35906775142857145,0.4536926771428571,0.4011784685714286,0.20524609142857142,1.4850815,1.6664127714285715,0.44406696714285715,0.3194912014285714,1.084469757142857,0.4528875871428571,0.6004474414285715,0.38485569000000003,0.25687865571428575,0.3721314242857143,0.3883563942857143,11.323886002095369,59.177410773316616,7.942477256180323,52.59184945939504,6.791315052703006,14.198932019448614,22.171083469968178,10.354546698620547,13.924900805322023,45.43729346982661,30.530877960781147,11.78974113408789,12.650928274007907,9.971483388009858,10.363367411704486,14.49617530036814,7.817637614285715,15.755196142857143,8.260102,10.806750285714285,9.108807071428572,10.120154714285714,10.422727642857142,9.580691071428571,10.555866071428571,11.59356407142857,16.569524,7.307857471428571,7.462044457142857,9.015691285714286,7.750094542857143,8.41291347142857,10.578712075306353,19.666879647524976,10.473444533331888,13.907325029929368,11.117501454499983,16.09077293249584,12.68649828381145,13.613683578976433,13.47439437857624,20.818878672670643,25.15805631805706,10.410787173032825,9.937426803062243,11.62547802708726,10.474348063782598,9.518296795907522
2021-04-24,1.4238756,0.34378675,0.44062656,0.39378923,0.20628081,1.5407748,1.6486188,0.45109275,0.31108484,1.0552645,0.45282075,0.58794093,0.39706013,0.25621915,0.3676405,0.39461485,12.666021630585753,78.92898471405536,8.750873331894756,46.38488987563661,7.047593725812983,15.516319204569093,35.34305877768289,10.528124208191995,15.251796036361943,52.841696085014064,29.635759238985088,14.197977316214045,12.74365943056878,11.279379153770693,11.457851631693961,14.625474482694893,7.8981586,15.142774,8.021676,10.307068,8.986453,9.520567,10.224801,8.962658,10.07543,10.381759,15.032476,7.0567613,7.3271136,8.13486,7.9555287,8.064396,9.439176249977285,13.482227824607623,9.267590697902232,17.86818880762278,10.587164220975605,13.733157126516867,7.047421718147709,12.512676303901495,11.908620573022722,14.35402738273252,23.481934147531714,7.85788674162977,10.0366089757553,9.582671926847961,9.551247480463644,9.268900615237818,1.5159490142857142,0.3552331971428571,0.44867343428571427,0.3951128614285714,0.2044223957142857,1.4909502000000001,1.6618022285714285,0.4456378057142857,0.31707434,1.0748461714285715,0.45195574142857137,0.5970977371428573,0.38538908857142856,0.25622607714285717,0.3701139057142857,0.3884410928571428,11.458067564185248,61.10255538175834,7.940063156407055,51.985652802160914,6.7669003604448585,14.301078445030171,23.88112708033609,10.314600605200628,14.05362235412347,46.45014358657096,30.4885371618722,12.044880513268483,12.41545707724561,10.13279985819498,10.4618472850008,14.407797309642708,7.8661559428571435,15.743625285714286,8.248358,10.779808857142857,9.08034607142857,10.013057285714286,10.410386,9.465953071428572,10.492318214285715,11.569421785714285,16.369987428571427,7.214613471428571,7.500607685714286,8.898325,7.801234171428573,8.403429328571429,10.442263289647064,19.08853615822868,10.428623611182328,14.383757958517984,11.025890964942269,15.44443257242258,11.920203513849888,13.483873520763849,13.202139784534737,19.741048847396875,24.897419690995207,9.793727045309273,10.194617820125158,11.283098669780312,10.318603718863752,9.560172879949379
2021-04-25,1.487939,0.35229334,0.45834413,0.3909003,0.20533508,1.5321922,1.7023848,0.45019525,0.31524107,0.9958547,0.44218928,0.6148754,0.39392382,0.24619207,0.38041678,0.3854038,12.073822298007249,74.91992178008813,9.872163877833238,78.35951440056515,7.262111326238927,15.344652203001738,27.582359348113176,11.276958628021621,13.885956869145986,72.73170797136707,36.16976636576579,14.352407648910367,13.676147282599588,11.418612928446414,11.523081665598578,16.418117530832745,7.29698,15.306044,7.3748164,10.435891,8.535099,9.532444,10.277167,8.94022,10.139731,11.033391,13.65085,6.643343,7.2830787,8.230214,7.5320134,7.5559664,10.326452499852017,15.177424594145872,7.76250998747618,8.709341946677084,10.806826977068477,16.222420555056264,10.335107670877212,11.96529820907444,14.438056209497558,10.674989974764426,16.535863165054312,8.150846984670919,9.013704012385203,9.906477995135305,9.538436866615214,8.154748850368394,1.4965568142857142,0.3548654271428571,0.4480478957142857,0.39253996571428573,0.20438169999999997,1.5019864571428572,1.6727108142857143,0.4466781614285714,0.3159273685714285,1.0658037571428571,0.45146007000000005,0.5992255328571429,0.3872222557142857,0.25426855857142855,0.36952098,0.3883215028571429,11.382235974612701,62.92063811684081,8.12282200704494,54.91653575252603,6.685816777942244,14.320695273140814,24.217170692381792,10.324180643506947,13.879221068211109,49.102717954137056,29.806469467366632,12.231491009549732,12.31088635253997,10.155837116806996,10.407205573070973,13.914121718494837,7.861287585714286,16.017810571428573,8.180567628571428,10.899933142857142,9.084112071428573,10.012041214285714,10.532492142857143,9.441346928571429,10.4681625,11.431191642857144,16.154531285714288,7.188927471428571,7.527671071428571,8.910723,7.851433614285715,8.362269628571429,10.596290286359375,18.61464437245766,10.129661944986696,13.951183199184067,11.212897349281462,15.579184894619393,11.770693700500269,13.386448293561358,13.381822342151299,18.59476472444245,25.01856842286231,9.58622967022451,10.308974996308214,11.260964657564227,10.394148263959595,9.824549094370658
2021-04-26,1.4385152,0.3544677,0.45057988,0.4030966,0.21001945,1.46794,1.7534983,0.44755477,0.32002106,1.1604465,0.4452072,0.60279393,0.38975507,0.2562546,0.368218,0.3947599,11.091577209916199,52.98759488486613,7.992355631893817,49.89560919875331,6.289400034493671,14.193404530653666,21.6044533687889,10.692050437824916,14.083793633873201,60.480179484551385,27.32996368709268,11.891089654951717,12.11341714478733,10.20155221267706,10.399144582270523,13.684996194311775,8.155245,17.174366,8.3534355,10.018535,9.506566,10.151719,10.620757,9.805353,10.387794,11.457161,18.549246,7.701233,7.6805105,9.012675,7.914791,8.139199,11.135531046453286,24.04882145315034,10.204226048661738,15.257277537653138,12.543919404288836,16.134801172521744,12.72091870547615,12.630837843309168,12.951743719267455,11.99136838796657,29.921359921428774,10.09796702106751,9.952926577864611,10.707007485234845,10.53208236899897,9.62251640459194,1.4826343857142856,0.3526276485714286,0.4457694142857143,0.3940618614285714,0.20463914714285716,1.4835720857142856,1.6898465142857142,0.44733155714285705,0.3154368485714286,1.0695232714285714,0.45154827,0.599725537142857,0.38727417999999997,0.2539022357142858,0.3684315085714286,0.3894383971428571,11.354400957234228,61.117347944315796,8.143536873865733,55.648915478745955,6.6573988007900295,14.373303682430475,24.068462258478583,10.39687067776636,13.879460494235829,51.31128670727513,29.437177237093728,12.211820958271622,12.242209344414634,10.272094680487513,10.512762444848592,13.839421297942092,7.903254657142858,16.187629142857144,8.157387842857144,10.591014714285715,9.105818928571429,9.940446214285714,10.539323142857143,9.428799928571427,10.382361071428571,11.350047785714287,16.356579285714286,7.245045328571429,7.537006714285714,8.831761,7.8384746142857145,8.351097057142857,10.655379553224238,19.7545461559254,10.077837416035392,13.390103581218977,11.266131213335274,15.343982777536258,11.85262403129347,13.20959687779326,13.334757250997047,17.33016470606747,24.715326616527697,9.685008319918039,10.4053752490332,10.974518099856697,10.266657282958088,9.88871778713492
2021-04-27,1.4290452,0.34315458,0.4455216,0.39924318,0.2019301,1.4660612,1.697139,0.42712066,0.3113921,1.0703759,0.44183436,0.58752644,0.38476676,0.2520303,0.36664703,0.39128807,10.736062707672977,51.98935808518291,8.064197847889385,44.01198094390181,6.49607418997654,13.869188279851224,20.961736171077177,10.775319697500827,13.783917516423854,56.18898232969313,29.646819793031316,11.62375281382532,12.005704808724202,10.129001099061428,10.671059840993376,15.163541378955383,8.042257,16.443407,8.082636,9.843424,8.912193,9.870051,10.141351,9.1559305,10.260992,10.926854,16.898895,7.474149,6.9838195,8.362044,7.902501,7.920117,11.570329636433138,22.38597558019574,9.93809367740675,16.818694864934557,11.387339421757568,15.962969019063433,12.523537236481753,13.185244073140918,13.189879586550894,13.460944466269966,24.437940756285602,10.540357514121473,9.719717918354949,10.529015842992164,9.75937169302184,9.633034920538854,1.4688581571428572,0.35176706428571425,0.44586191428571426,0.3939597342857143,0.20432551285714287,1.4735453142857142,1.6925339428571429,0.44572102714285716,0.31445774,1.0752024571428573,0.4490703857142857,0.5967944714285714,0.38811146857142853,0.25295187142857145,0.3668215528571429,0.38960411428571423,11.30663906960366,60.72893078752547,8.200403917081623,55.73307191158277,6.639683902944279,14.422338909627896,24.0435481143469,10.485253905172303,13.923816986387026,53.52646749080545,29.383719116551532,12.267878670404306,12.168341811002245,10.264327167152418,10.542664240666323,14.0985752567891,7.914579157142858,16.192661571428573,8.099755700000001,10.411925,9.061753,9.90738492857143,10.428443428571429,9.359632000000001,10.266514428571428,11.293992642857143,16.429470714285713,7.269254185714286,7.4548722142857144,8.752743857142857,7.8700198285714285,8.22777777142857,10.746489210743338,20.04644780388612,9.94421004947388,13.167223517847551,11.306861610093948,15.44050665550266,11.732975720230277,13.06248090412085,13.1399141534384,15.7728037927444,25.22076133952185,9.60186023872349,10.474744764917201,10.955809272961476,10.22631312900211,9.761546955641553
