date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2020-01-01,-0.44847616721590766,-0.6310590751784217,-0.5007514279652147,-0.656285940214286,-0.5763807776300129,-0.569703275010655,-0.5572791808135448,-0.5702852491138715,-0.4896966710284022,-0.5796336197049636,-0.5970402218466032,-0.5075476192711067,-0.22659518817494007,-0.5359133210104452,-0.5418273318832332,-0.5147260761585772
2020-01-02,-0.08436142252619339,-0.25010985495185645,-0.12092404556665182,-0.19177202061011733,-0.18435572285851398,-0.21034603417556597,-0.14517027803096294,-0.16869648541130544,-0.12745298933607596,-0.19571649974025018,-0.27887356003792274,-0.07699567506564686,0.1426918418716765,-0.15538559701856414,-0.16282503525871272,-0.13230362699645637
2020-01-03,-0.09568685701393231,-0.21122844059714563,-0.09903733943773019,-0.1374465328153356,-0.1578838615814382,-0.16207568523792593,-0.1140542732587847,-0.1415312637541124,-0.0963563966152503,-0.17837727563337036,-0.24979007837342593,-0.030400385168077304,0.08533444153608283,-0.12481616381616756,-0.12728446150983896,-0.10393412534970581
2020-01-04,-0.012127873881684681,-0.11233068904273702,-0.005947014446535004,-0.02812810269018018,-0.047414039995098856,-0.0956687040572316,0.002616604176600257,-0.0036036127307387256,0.021474359156827383,-0.0760622615365999,-0.17945898104180946,0.07463882940631628,0.18831389199573367,-0.008344241962270571,-0.012153376187326148,0.019199558543076423
2020-01-05,0.027426783175824587,0.009934588793024224,0.029302408853424833,-0.00022979413149282202,0.0008144206581801594,-0.09840384001621805,0.06367595355503419,0.09063045990366958,0.09159360385579052,-0.028355396007401112,-0.11477296059463193,0.18025820629555755,0.27650630264980425,0.05422682643690324,0.0714468122222669,0.08317324519688851
2020-01-06,-0.02063216457309014,-0.0402591150163738,0.023992214808645107,0.014285603681212677,-0.004265847095457964,-0.08973816661455747,0.021370704126608242,-0.4495321491117059,-0.3950697921364156,-0.02389623307346378,-0.0904913880080872,0.1300146092924812,0.17788540848230427,0.02789737879565113,-0.492050901373001,0.100116629021066
2020-01-07,0.11813432598094686,0.11481596901917568,0.19694100092469702,0.20039586903587026,0.17166163294613423,0.02657289345521474,0.19557896424107546,0.16916929844432316,0.15460727027716392,0.09434790016818129,0.03357878292523342,0.28469586097352484,0.27388181371029474,0.16688329509347,0.2071724671681705,0.21993563883543032
2020-01-08,-0.23920441519460467,-0.5067539317532439,-0.2896833000908766,-0.4531410404484544,-0.3961064217488275,-0.4189407050893894,-0.3405022498278958,-0.4182512886109284,-0.3381717213194395,-0.34937926325837565,-0.5002738975328098,-0.3167155188020554,-0.029421101820385265,-0.39133294825777387,-0.38661622361370174,-0.33109900791938884
2020-01-09,0.01380834393833541,0.012518018522523988,0.11444339244238844,0.10160780420841742,0.07845145035186074,-0.05921832743633004,0.09528396458112809,0.11640857590200504,0.08039486328004752,-0.001276168876753414,-0.04071558657439034,0.19958675114228197,0.22745971912816398,0.06802030751798394,0.07871963245730851,0.10908541611735711
2020-01-10,0.04141253310401871,0.03652614727484815,0.12327328240537261,0.11700866844506042,0.08646269236174375,-0.02256230017005678,0.1154303324147643,0.13134941110941822,0.12149766298537701,0.012259767626564333,-0.031936188943538446,0.2092878638383222,0.21068150070917957,0.09080693406721263,0.11204044050020334,0.14502998445997273
2020-01-11,0.03695491627223646,0.02824671028907333,0.11800452820146612,0.10600267126849805,0.09414003226107082,0.021239181691685927,0.11900034773686485,0.1297117289776093,0.10269462253946005,-0.0021241624480199395,-0.0557948076239384,0.18397664975863592,0.2389635001605077,0.0701080908027567,0.11203932163025065,0.17348643960248045
2020-01-12,-0.03708787361241184,-0.024499507045750768,0.06729832449357676,0.06093188278971251,0.066741963519926,0.021175633416387063,0.11470250015856909,0.12428893249506534,0.1116050581441177,-0.029936139460467803,-0.06080653733592556,0.21036797781417227,0.18498253795565756,0.08924820264865718,0.07964333487560138,0.1558936317814772
2020-01-13,0.03849426610892648,0.027080070738811246,0.10420759626807907,0.11016643396708492,0.06679826616780349,0.055899593022797456,0.09686406996631414,0.13045385631830597,0.08353545534788931,-0.012359771662742935,-0.03652149042045438,0.15754208250050072,0.19720453996033105,0.050943666212960315,0.0655563606333609,0.09760124954028448
2020-01-14,0.08171093716649458,0.1471533229537796,0.18560251217950574,0.23390279385427437,0.17445074657001647,0.16720215399029859,0.17816757402340433,0.16597564395136022,0.1811686260751233,0.08401898504538563,0.10198483824836369,0.2778014265005142,0.22965592520883726,0.15483590168322636,0.152719068838707,0.19018756487078337
2020-01-15,0.04007905689253333,0.06996772376759641,0.14525346865543054,0.14676508039639868,0.13550981430527664,0.12074097434162945,0.15409878235755814,0.17042957832070615,0.1330649371357815,0.04476909387998318,0.02859433956837676,0.21458486762143258,0.22774307567475804,0.1073376346159316,0.13258326255524522,0.170225445139786
2020-01-16,0.05201206251152102,0.06686541409650815,0.14803424940928478,0.15211033700833587,0.12614121503195896,0.10934315337769895,0.14767219760472106,0.1725141886410586,0.11668141281893263,0.023209139473198137,0.015201741440350025,0.20156562801685962,0.2141665989624406,0.10996827680993881,0.11257215189180991,0.1424201057044996
2020-01-17,0.06901922011099582,0.07468480461956939,0.14454799884041614,0.13938373937585036,0.11494404056468244,0.12204676009439219,0.13437767817002744,0.16622029364612168,0.14423959467542313,0.00916205664951475,0.016697293417287096,0.21189360227960563,0.24394640327281203,0.11421358709082385,0.13595456251123372,0.16162818008971347
2020-01-18,0.02953544184367818,0.04044576419721513,0.11128517561088214,0.12411499456290476,0.10061532801500683,0.08684937856835417,0.125100402098548,0.15343048055434827,0.09601081714054716,-0.017158866611157064,0.006792375076523749,0.1827951303470845,0.24482235402795482,0.10108454020846325,0.11728177615101965,0.13919162249880124
2020-01-19,0.13243500948363307,0.1206527514444189,0.1254093336226303,0.16286879460342285,0.10838700177006255,0.08487940535498306,0.12567462982288324,0.11181231647379941,0.07616246389749737,0.010531890252522436,0.03097945097145427,0.17711605746099046,0.3028187615404838,0.03412635874309533,0.08566817611761146,0.1147077607430742
2020-01-20,0.03899496419378612,0.025507695242131145,0.0978499784755118,0.10424924060792651,0.06592241361201845,0.0746004012846011,0.09071611320850503,0.11045590683660134,0.07883050462010854,-0.0036096194080701416,-0.014569774120952617,0.15372892594537002,0.19509274561822032,0.058221432047037336,0.07042084236854174,0.10931971611869762
